,REQUEST_GUID,FORM_ID,COUNTRY,USAGE,UPDATE_DT,FUNCTION,RESULT_INDICATOR,OPERATOR,LIMIT,UNIT,HIGH_OPERATOR,HIGH_LIMIT,CITATION,REGLINK,COMMENTS,CITATION_UPDATE_IN_PROGRESS,REGULATION_NAME
1012431,20211122226,215389,French Guiana,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,MRL for Thiamethoxam (245) [2015] - Pesticide Residues,doc=cdx_mrl_245_pest_2015.pdf&pg=1,**Citation details:**<br> **comments:** Insecticide Not fat-soluble   **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Tea- green- black [black- fermented and dried] **country:** Codex  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012433,20211122226,215389,Malawi,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,MRL for Thiamethoxam (245) [2015] - Pesticide Residues,doc=cdx_mrl_245_pest_2015.pdf&pg=1,**Citation details:**<br> **comments:** Insecticide Not fat-soluble   **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Tea- green- black [black- fermented and dried] **country:** Codex  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012434,20211122226,215389,Democratic Republic of the Congo,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,MRL for Thiamethoxam (245) [2015] - Pesticide Residues,doc=cdx_mrl_245_pest_2015.pdf&pg=1,**Citation details:**<br> **comments:** Insecticide Not fat-soluble   **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Tea- green- black [black- fermented and dried] **country:** Codex  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012437,20211122226,215389,Sweden,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012438,20211122226,215389,European Union,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012439,20211122226,215389,United Kingdom,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012444,20211122226,215389,Belgium,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012445,20211122226,215389,Norway,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012448,20211122226,215389,Germany,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012450,20211122226,215389,France,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012453,20211122226,215389,Italy,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012454,20211122226,215389,Spain,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012456,20211122226,215389,Argentina,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,MRL for Thiamethoxam (245) [2015] - Pesticide Residues,doc=cdx_mrl_245_pest_2015.pdf&pg=1,**Citation details:**<br> **comments:** Insecticide Not fat-soluble   **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Tea- green- black [black- fermented and dried] **country:** Codex  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012461,20211122226,215389,United States,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,"40 CFR 180.565 Thiamethoxam; tolerances for residues. [65 FR 79762, Dec. 20, 2000]  - Contaminants Data",doc=40cfr180_565.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Tea- dried   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012462,20211122226,215389,Finland,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012465,20211122226,215389,Ireland,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012466,20211122226,215389,Korea,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,2.0,PPM,-,,Food Code (No 54/2021) (Consolidated June-2021) (Korean) - (Table 4) Pesticide Residues - Data 2,doc=kr_foodcode_54_june2021_ko.pdf&pg=2158,**Citation details:**<br>    **Substance:** í°ìë©í¡ì¼(Thiamethoxam) **function:** Pesticides  **usage:** Tea [ì°¨]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012470,20211122226,215389,Japan,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,Maximum Residue Limits (MRLs) of Agricultural Chemicals in Foods - Thiamethoxam,doc=jp_foodsanlaw_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Tea   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012471,20211122226,215389,Malaysia,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,MRL for Thiamethoxam (245) [2015] - Pesticide Residues,doc=cdx_mrl_245_pest_2015.pdf&pg=1,**Citation details:**<br> **comments:** Insecticide Not fat-soluble   **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Tea- green- black [black- fermented and dried] **country:** Codex  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012472,20211122226,215389,Philippines,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,MRL for Thiamethoxam (245) [2015] - Pesticide Residues,doc=cdx_mrl_245_pest_2015.pdf&pg=1,**Citation details:**<br> **comments:** Insecticide Not fat-soluble   **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Tea- green- black [black- fermented and dried] **country:** Codex  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012473,20211122226,215389,Hungary,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012474,20211122226,215389,Netherlands,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012476,20211122226,215389,Denmark,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012477,20211122226,215389,Austria,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012478,20211122226,215389,Austria,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,BGBl. II Nr. 441/2002 (Consolidated through BGBl. II Nr. 175/2012) Regulation on maximum levels of pesticide residues in or on foods of plant and animal origin (SchÃ¤dlingsbekÃ¤mpfungsmittel-HÃ¶chstwerteverordnung - SchÃ¤HÃ¶V)(German) - Pesticide Residues,doc=at_pest_441_2002_cons2012.pdf&pg=65,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Food [Lebensmitteln]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012485,20211122226,215389,Estonia,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012486,20211122226,215389,Austria,Tea (instant),2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,BGBl. II Nr. 441/2002 (Consolidated through BGBl. II Nr. 175/2012) Regulation on maximum levels of pesticide residues in or on foods of plant and animal origin (SchÃ¤dlingsbekÃ¤mpfungsmittel-HÃ¶chstwerteverordnung - SchÃ¤HÃ¶V)(German) - Pesticide Residues,doc=at_pest_441_2002_cons2012.pdf&pg=65,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Food [Lebensmitteln]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012487,20211122226,215389,Austria,Tea (ready-to-drink),2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,BGBl. II Nr. 441/2002 (Consolidated through BGBl. II Nr. 175/2012) Regulation on maximum levels of pesticide residues in or on foods of plant and animal origin (SchÃ¤dlingsbekÃ¤mpfungsmittel-HÃ¶chstwerteverordnung - SchÃ¤HÃ¶V)(German) - Pesticide Residues,doc=at_pest_441_2002_cons2012.pdf&pg=65,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Food [Lebensmitteln]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012489,20211122226,215389,Poland,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Thiamethoxam,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br>    **Substance:** Thiamethoxam **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012490,20211122226,215389,Russia,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,Decree 2 of 2021 - SanPiN 1.2.3685-21: Hygienic norms and requirements to ensure security and harmlessness of environmental factors to humans [English Translation] - Pesticides - Pesticide Residues,doc=ru_decr2_28_01_21_pesticides_en.pdf&pg=109,**Citation details:**<br> **comments:** MMU for imported products   **Substance:** Thiamethoxam **function:** Pesticides  **usage:** Tea   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012491,20211122226,215389,Russia,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,20.0,PPM,-,,Decree 2 of 2021 - SanPiN 1.2.3685-21: Hygienic norms and requirements to ensure security and harmlessness of environmental factors to humans (Russian) - Pesticides - Pesticide Residues,doc=ru_decr2_28_01_21_pesticides.pdf&pg=89,**Citation details:**<br> **comments:** Maximum level for imported products   **Substance:** ÑÐ¸Ð°Ð¼ÐµÑÐ¾ÐºÑÐ°Ð¼ **function:** Pesticides  **usage:** Tea [ÑÐ°Ð¹]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1012492,20211122226,215389,China,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,10.0,PPM,-,,GB 2763-2021: Maximum Residue Limits for Pesticides in Foods (Chinese) - Pesticide Residues 2,doc=cn_gb_2763_2021_cn.pdf&pg=283,**Citation details:**<br>    **Substance:** å»è«åª **function:** Pesticides  **usage:** Tea [è¶å¶]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1023774,20211122226,17787,Spain,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.1,PPM,-,,"Real Decreto 569/1990 - ModificaciÃ³n: Orden PRE/2170/2007, de 13 de julio, Anexo II (LÃ­mites mÃ¡ximos de residuos de plaguicidas) - Anexo II dup",doc=es_ord_2170_2007.pdf&pg=20,**Citation details:**<br>    **Substance:** Carbendazima **function:** Pesticides  **usage:** Tea [leaves and stems dried- fermented or not- of camellia sinensis] - TE [hojas y tallos desecados- fermentados o no- de camelia sinensis]   **Class** PESTICIDES: FUNGICIDE ,0,
1023775,20211122226,17787,Spain,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.1,PPM,-,,Royal Decree 280/1994: Maximum limits of pesticide residues (products of plant origin) (Consolidated 2017) (Spanish) - Pesticide Residues 1,doc=es_decr280_cons2017.pdf&pg=36,**Citation details:**<br>    **Substance:** Carbendazima **function:** Pesticides  **usage:** Dried leaves and stems- fermented or not- of Camellia sinensis [Hojas y tallos desecados- fermentados o no- de Camellia sinensis]   **Class** PESTICIDES: FUNGICIDE ,0,
1023797,20211122226,17787,China,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,5.0,PPM,-,,GB 2763-2021: Maximum Residue Limits for Pesticides in Foods (Chinese) - Pesticide Residues 2,doc=cn_gb_2763_2021_cn.pdf&pg=114,**Citation details:**<br>    **Substance:** å¤èçµ **function:** Pesticides  **usage:** Tea [è¶å¶]   **Class** PESTICIDES: FUNGICIDE ,0,
1023809,20211122226,17787,Turkey,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,NOT PERMITTED,-,0.0,,-,,List 2020: Prohibited Plant Protection Products (Turkish) - Pesticide Residues,doc=tr_list_prohibitedppps_2020.xls&pg=1,**Citation details:**<br>    **Substance:** Carbendazim **function:** Pesticides  **usage:** Food [GÄ±da]   **Class** PESTICIDES: FUNGICIDE ,0,
1023810,20211122226,17787,Turkey,Tea (instant),2021-11-22,Pesticides,NOT PERMITTED,-,0.0,,-,,List 2020: Prohibited Plant Protection Products (Turkish) - Pesticide Residues,doc=tr_list_prohibitedppps_2020.xls&pg=1,**Citation details:**<br>    **Substance:** Carbendazim **function:** Pesticides  **usage:** Food [GÄ±da]   **Class** PESTICIDES: FUNGICIDE ,0,
1023811,20211122226,17787,Turkey,Tea (ready-to-drink),2021-11-22,Pesticides,NOT PERMITTED,-,0.0,,-,,List 2020: Prohibited Plant Protection Products (Turkish) - Pesticide Residues,doc=tr_list_prohibitedppps_2020.xls&pg=1,**Citation details:**<br>    **Substance:** Carbendazim **function:** Pesticides  **usage:** Food [GÄ±da]   **Class** PESTICIDES: FUNGICIDE ,0,
1023814,20211122226,17787,Korea,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,2.0,PPM,-,,Food Code (No 54/2021) (Consolidated June-2021) (Korean) - (Table 4) Pesticide Residues - Data 1,doc=kr_foodcode_54_june2021_ko.pdf&pg=2183,"**Citation details:**<br> **comments:** Sum of Benomyl, carbendazim and thiophanate-methyl   **Substance:** ì¹´ë²¤ë¤ì§(Carbendazim **function:** Pesticides  **usage:** Tea [ì°¨]  **expressed as:** Carbendazim **Class** PESTICIDES: FUNGICIDE ",0,
